#1
# columns: time outdoor_air_temperature supply_fan_status operating_mode zone_temperature_reset_requests supply_air_temperature_setpoint
double G36_multizone_vav_supply_temperature_reference(901,6)
0.0 289.15 1.0 1.0 0.0 291.1499999999999
1.0 289.15 1.0 1.0 0.0 291.1499999999999
2.0 289.15 1.0 1.0 0.0 291.1499999999999
3.0 289.15 1.0 1.0 0.0 291.1499999999999
4.0 289.15 1.0 1.0 0.0 291.1499999999999
5.0 289.15 1.0 1.0 0.0 291.1499999999999
6.0 289.15 1.0 1.0 0.0 291.1499999999999
7.0 289.15 1.0 1.0 0.0 291.1499999999999
8.0 289.15 1.0 1.0 0.0 291.1499999999999
9.0 289.15 1.0 1.0 0.0 291.1499999999999
10.0 289.15 1.0 1.0 0.0 291.1499999999999
11.0 289.15 1.0 1.0 0.0 291.1499999999999
12.0 289.15 1.0 1.0 0.0 291.1499999999999
13.0 289.15 1.0 1.0 0.0 291.1499999999999
14.0 289.15 1.0 1.0 0.0 291.1499999999999
15.0 289.15 1.0 1.0 0.0 291.1499999999999
16.0 289.15 1.0 1.0 0.0 291.1499999999999
17.0 289.15 1.0 1.0 0.0 291.1499999999999
18.0 289.15 1.0 1.0 0.0 291.1499999999999
19.0 289.15 1.0 1.0 0.0 291.1499999999999
20.0 289.15 1.0 1.0 0.0 291.1499999999999
21.0 289.15 1.0 1.0 0.0 291.1499999999999
22.0 289.15 1.0 1.0 0.0 291.1499999999999
23.0 289.15 1.0 1.0 0.0 291.1499999999999
24.0 289.15 1.0 1.0 0.0 291.1499999999999
25.0 289.15 1.0 1.0 0.0 291.1499999999999
26.0 289.15 1.0 1.0 0.0 291.1499999999999
27.0 289.15 1.0 1.0 0.0 291.1499999999999
28.0 289.15 1.0 1.0 0.0 291.1499999999999
29.0 289.15 1.0 1.0 0.0 291.1499999999999
30.0 289.15 1.0 1.0 0.0 291.1499999999999
31.0 289.15 1.0 1.0 0.0 291.1499999999999
32.0 289.15 1.0 1.0 0.0 291.1499999999999
33.0 289.15 1.0 1.0 0.0 291.1499999999999
34.0 289.15 1.0 1.0 0.0 291.1499999999999
35.0 289.15 1.0 1.0 0.0 291.1499999999999
36.0 289.15 1.0 1.0 0.0 291.1499999999999
37.0 289.15 1.0 1.0 0.0 291.1499999999999
38.0 289.15 1.0 1.0 0.0 291.1499999999999
39.0 289.15 1.0 1.0 0.0 291.1499999999999
40.0 289.15 1.0 1.0 0.0 291.1499999999999
41.0 289.15 1.0 1.0 0.0 291.1499999999999
42.0 289.15 1.0 1.0 0.0 291.1499999999999
43.0 289.15 1.0 1.0 0.0 291.1499999999999
44.0 289.15 1.0 1.0 0.0 291.1499999999999
45.0 289.15 1.0 1.0 0.0 291.1499999999999
46.0 289.15 1.0 1.0 0.0 291.1499999999999
47.0 289.15 1.0 1.0 0.0 291.1499999999999
48.0 289.15 1.0 1.0 0.0 291.1499999999999
49.0 289.15 1.0 1.0 0.0 291.1499999999999
50.0 289.15 1.0 1.0 0.0 291.1499999999999
51.0 289.15 1.0 1.0 0.0 291.1499999999999
52.0 289.15 1.0 1.0 0.0 291.1499999999999
53.0 289.15 1.0 1.0 0.0 291.1499999999999
54.0 289.15 1.0 1.0 0.0 291.1499999999999
55.0 289.15 1.0 1.0 0.0 291.1499999999999
56.0 289.15 1.0 1.0 0.0 291.1499999999999
57.0 289.15 1.0 1.0 0.0 291.1499999999999
58.0 289.15 1.0 1.0 0.0 291.1499999999999
59.0 289.15 1.0 1.0 0.0 291.1499999999999
60.0 289.15 1.0 1.0 0.0 291.1499999999999
61.0 289.15 1.0 1.0 0.0 291.1499999999999
62.0 289.15 1.0 1.0 0.0 291.1499999999999
63.0 289.15 1.0 1.0 0.0 291.1499999999999
64.0 289.15 1.0 1.0 0.0 291.1499999999999
65.0 289.15 1.0 1.0 0.0 291.1499999999999
66.0 289.15 1.0 1.0 0.0 291.1499999999999
67.0 289.15 1.0 1.0 0.0 291.1499999999999
68.0 289.15 1.0 1.0 0.0 291.1499999999999
69.0 289.15 1.0 1.0 0.0 291.1499999999999
70.0 289.15 1.0 1.0 0.0 291.1499999999999
71.0 289.15 1.0 1.0 0.0 291.1499999999999
72.0 289.15 1.0 1.0 0.0 291.1499999999999
73.0 289.15 1.0 1.0 0.0 291.1499999999999
74.0 289.15 1.0 1.0 0.0 291.1499999999999
75.0 289.15 1.0 1.0 0.0 291.1499999999999
76.0 289.15 1.0 1.0 0.0 291.1499999999999
77.0 289.15 1.0 1.0 0.0 291.1499999999999
78.0 289.15 1.0 1.0 0.0 291.1499999999999
79.0 289.15 1.0 1.0 0.0 291.1499999999999
80.0 289.15 1.0 1.0 0.0 291.1499999999999
81.0 289.15 1.0 1.0 0.0 291.1499999999999
82.0 289.15 1.0 1.0 0.0 291.1499999999999
83.0 289.15 1.0 1.0 0.0 291.1499999999999
84.0 289.15 1.0 1.0 0.0 291.1499999999999
85.0 289.15 1.0 1.0 0.0 291.1499999999999
86.0 289.15 1.0 1.0 0.0 291.1499999999999
87.0 289.15 1.0 1.0 0.0 291.1499999999999
88.0 289.15 1.0 1.0 0.0 291.1499999999999
89.0 289.15 1.0 1.0 0.0 291.1499999999999
90.0 289.15 1.0 1.0 0.0 291.1499999999999
91.0 289.15 1.0 1.0 0.0 291.1499999999999
92.0 289.15 1.0 1.0 0.0 291.1499999999999
93.0 289.15 1.0 1.0 0.0 291.1499999999999
94.0 289.15 1.0 1.0 0.0 291.1499999999999
95.0 289.15 1.0 1.0 0.0 291.1499999999999
96.0 289.15 1.0 1.0 0.0 291.1499999999999
97.0 289.15 1.0 1.0 0.0 291.1499999999999
98.0 289.15 1.0 1.0 0.0 291.1499999999999
99.0 289.15 1.0 1.0 0.0 291.1499999999999
100.0 289.15 1.0 1.0 0.0 291.1499999999999
101.0 289.15 1.0 1.0 0.0 291.1499999999999
102.0 289.15 1.0 1.0 0.0 291.1499999999999
103.0 289.15 1.0 1.0 0.0 291.1499999999999
104.0 289.15 1.0 1.0 0.0 291.1499999999999
105.0 289.15 1.0 1.0 0.0 291.1499999999999
106.0 289.15 1.0 1.0 0.0 291.1499999999999
107.0 289.15 1.0 1.0 0.0 291.1499999999999
108.0 289.15 1.0 1.0 0.0 291.1499999999999
109.0 289.15 1.0 1.0 0.0 291.1499999999999
110.0 289.15 1.0 1.0 0.0 291.1499999999999
111.0 289.15 1.0 1.0 0.0 291.1499999999999
112.0 289.15 1.0 1.0 0.0 291.1499999999999
113.0 289.15 1.0 1.0 0.0 291.1499999999999
114.0 289.15 1.0 1.0 0.0 291.1499999999999
115.0 289.15 1.0 1.0 0.0 291.1499999999999
116.0 289.15 1.0 1.0 0.0 291.1499999999999
117.0 289.15 1.0 1.0 0.0 291.1499999999999
118.0 289.15 1.0 1.0 0.0 291.1499999999999
119.0 289.15 1.0 1.0 0.0 291.1499999999999
120.0 289.15 1.0 1.0 0.0 291.1499999999999
121.0 289.15 1.0 1.0 0.0 291.1499999999999
122.0 289.15 1.0 1.0 0.0 291.1499999999999
123.0 289.15 1.0 1.0 0.0 291.1499999999999
124.0 289.15 1.0 1.0 0.0 291.1499999999999
125.0 289.15 1.0 1.0 0.0 291.1499999999999
126.0 289.15 1.0 1.0 0.0 291.1499999999999
127.0 289.15 1.0 1.0 0.0 291.1499999999999
128.0 289.15 1.0 1.0 0.0 291.1499999999999
129.0 289.15 1.0 1.0 0.0 291.1499999999999
130.0 289.15 1.0 1.0 0.0 291.1499999999999
131.0 289.15 1.0 1.0 0.0 291.1499999999999
132.0 289.15 1.0 1.0 0.0 291.1499999999999
133.0 289.15 1.0 1.0 0.0 291.1499999999999
134.0 289.15 1.0 1.0 0.0 291.1499999999999
135.0 289.15 1.0 1.0 0.0 291.1499999999999
136.0 289.15 1.0 1.0 0.0 291.1499999999999
137.0 289.15 1.0 1.0 0.0 291.1499999999999
138.0 289.15 1.0 1.0 0.0 291.1499999999999
139.0 289.15 1.0 1.0 0.0 291.1499999999999
140.0 289.15 1.0 1.0 0.0 291.1499999999999
141.0 289.15 1.0 1.0 0.0 291.1499999999999
142.0 289.15 1.0 1.0 0.0 291.1499999999999
143.0 289.15 1.0 1.0 0.0 291.1499999999999
144.0 289.15 1.0 1.0 0.0 291.1499999999999
145.0 289.15 1.0 1.0 0.0 291.1499999999999
146.0 289.15 1.0 1.0 0.0 291.1499999999999
147.0 289.15 1.0 1.0 0.0 291.1499999999999
148.0 289.15 1.0 1.0 0.0 291.1499999999999
149.0 289.15 1.0 1.0 0.0 291.1499999999999
150.0 289.15 1.0 1.0 0.0 291.1499999999999
151.0 289.15 1.0 1.0 0.0 291.1499999999999
152.0 289.15 1.0 1.0 0.0 291.1499999999999
153.0 289.15 1.0 1.0 0.0 291.1499999999999
154.0 289.15 1.0 1.0 0.0 291.1499999999999
155.0 289.15 1.0 1.0 0.0 291.1499999999999
156.0 289.15 1.0 1.0 0.0 291.1499999999999
157.0 289.15 1.0 1.0 0.0 291.1499999999999
158.0 289.15 1.0 1.0 0.0 291.1499999999999
159.0 289.15 1.0 1.0 0.0 291.1499999999999
160.0 289.15 1.0 1.0 0.0 291.1499999999999
161.0 289.15 1.0 1.0 0.0 291.1499999999999
